,Unnamed: 0,회차,행정구역시도코드,읍면부동부코드,가구일련번호,가구원일련번호,대표가구원여부,평토일구분코드,성별코드,연령,연령코드,etc_daily,home_daily,work_daily,school_daily,home_weekend,bodyweight,dust_ingestion,inhalaion_rate
14877,14878,5차,경남,동,8671,2,일반가구원,평일,남자,40,40~49세,130,1310,0,0,1100,79.7,20,14.61
14878,14879,5차,경남,동,8671,3,일반가구원,평일,남자,14,10~19세,130,1310,0,0,660,64.4,20,12.73
14879,14880,5차,경남,동,8672,1,대표가구원,평일,남자,68,60세 이상,450,990,0,0,1440,62.0,20,14.61
14880,14881,5차,경남,동,8672,2,일반가구원,평일,여자,62,60세 이상,390,1050,0,0,360,59.7,20,14.61
14881,14882,5차,경남,동,8672,3,일반가구원,평일,여자,16,10~19세,70,1370,0,0,1140,92.4,20,12.73
14882,14883,5차,경남,동,8673,1,대표가구원,평일,남자,71,60세 이상,40,1400,0,0,540,77.5,20,14.61
14883,14884,5차,경남,동,8675,1,대표가구원,평일,여자,58,50~59세,60,1120,260,0,1440,52.8,20,14.61
14884,14885,5차,경남,동,8676,1,대표가구원,평일,남자,77,60세 이상,320,1120,0,0,1220,63.3,20,14.61
14885,14886,5차,경남,동,8676,2,일반가구원,평일,여자,71,60세 이상,290,1150,0,0,1000,62.9,20,14.61
14886,14887,5차,경남,동,8678,1,대표가구원,평일,남자,68,60세 이상,0,1440,0,0,1180,58.9,20,14.61
14887,14888,5차,경남,동,8678,2,일반가구원,평일,여자,67,60세 이상,60,660,720,0,1180,46.2,20,14.61
14888,14889,5차,경남,동,8681,1,대표가구원,평일,여자,47,40~49세,100,1000,340,0,1440,63.5,20,14.61
14889,14890,5차,경남,동,8681,2,일반가구원,평일,남자,18,10~19세,80,1000,0,360,1440,59.5,20,12.73
14890,14891,5차,경남,동,8682,1,대표가구원,평일,남자,44,40~49세,40,920,480,0,1260,72.9,20,14.61
14891,14892,5차,경남,동,8682,2,일반가구원,평일,여자,36,30~39세,160,1280,0,0,800,79.5,20,14.61
14892,14893,5차,경남,동,8683,1,대표가구원,평일,여자,56,50~59세,140,1200,100,0,1060,50.9,20,14.61
14893,14894,5차,경남,동,8683,3,일반가구원,평일,남자,31,30~39세,120,880,440,0,1440,69.4,20,14.61
14894,14895,5차,경남,동,8684,1,대표가구원,평일,여자,51,50~59세,40,1180,220,0,1080,47.0,20,14.61
14895,14896,5차,경남,동,8684,3,일반가구원,평일,여자,19,10~19세,40,1180,220,0,1020,58.5,20,14.61
14896,14897,5차,경남,동,8684,4,일반가구원,평일,남자,16,10~19세,0,1440,0,0,1050,55.3,20,12.73
14897,14898,5차,경남,동,8685,1,대표가구원,평일,남자,70,60세 이상,240,1200,0,0,1140,80.2,20,14.61
14898,14899,5차,경남,동,8685,2,일반가구원,평일,여자,70,60세 이상,160,1280,0,0,1440,54.6,20,14.61
14899,14900,5차,경남,동,8686,1,대표가구원,평일,남자,43,40~49세,40,1060,340,0,1030,116.4,20,14.61
14900,14901,5차,경남,동,8686,2,일반가구원,평일,여자,38,30~39세,340,1100,0,0,840,48.7,20,14.61
14901,14902,5차,경남,동,8686,3,일반가구원,평일,여자,11,10~19세,30,1040,0,370,1310,36.2,30,12.73
14902,14903,5차,경남,동,8686,4,일반가구원,평일,남자,10,10~19세,20,1060,0,360,1420,41.3,30,12.73
14903,14904,5차,경남,동,8687,1,대표가구원,평일,여자,40,40~49세,80,1360,0,0,1280,77.2,20,14.61
14904,14905,5차,경남,동,8687,2,일반가구원,평일,남자,41,40~49세,190,860,390,0,1080,69.3,20,14.61
14905,14906,5차,경남,동,8687,3,일반가구원,평일,남자,12,10~19세,60,1010,0,370,520,65.6,20,12.73
14906,14907,5차,경남,동,8687,4,일반가구원,평일,남자,10,10~19세,70,980,0,390,1440,26.1,30,12.73
14907,14908,5차,경남,동,8688,1,대표가구원,평일,남자,66,60세 이상,70,1370,0,0,1440,54.2,20,14.61
14908,14909,5차,경남,동,8688,2,일반가구원,평일,여자,61,60세 이상,40,1200,200,0,1120,76.9,20,14.61
14909,14910,5차,경남,동,8689,1,대표가구원,평일,남자,53,50~59세,140,820,480,0,1440,81.4,20,14.61
14910,14911,5차,경남,동,8689,2,일반가구원,평일,여자,50,50~59세,250,1190,0,0,1440,63.1,20,14.61
14911,14912,5차,경남,동,8689,4,일반가구원,평일,남자,15,10~19세,40,1000,0,400,1440,71.6,20,12.73
14912,14913,5차,경남,동,8690,1,대표가구원,평일,여자,56,50~59세,370,1000,70,0,1440,63.5,20,14.61
14913,14914,5차,경남,동,8690,2,일반가구원,평일,남자,31,30~39세,40,1260,140,0,1440,78.9,20,14.61
14914,14915,5차,경남,동,8693,1,대표가구원,평일,남자,55,50~59세,120,1080,240,0,1260,73.2,20,14.61
14915,14916,5차,경남,동,8693,2,일반가구원,평일,여자,49,40~49세,180,1260,0,0,1440,53.7,20,14.61
14916,14917,5차,경남,동,8694,1,대표가구원,평일,남자,44,40~49세,440,940,60,0,1420,63.4,20,14.61
14917,14918,5차,경남,동,8694,2,일반가구원,평일,여자,41,40~49세,20,1300,120,0,1340,59.9,20,14.61
14918,14919,5차,경남,동,8694,3,일반가구원,평일,여자,13,10~19세,40,1020,0,380,1310,49.8,20,12.73
14919,14920,7차,경남,동,8695,1,대표가구원,평일,여자,26,20~29세,60,820,560,0,1380,70.6,20,14.61
14920,14921,7차,경남,동,8695,2,일반가구원,평일,남자,29,20~29세,280,1160,0,0,880,85.6,20,14.61
14921,14922,7차,경남,동,8696,1,대표가구원,평일,남자,41,40~49세,60,940,440,0,1440,58.4,20,14.61
14922,14923,7차,경남,동,8696,2,일반가구원,평일,여자,38,30~39세,0,1440,0,0,1100,49.5,20,14.61
14923,14924,7차,경남,동,8696,3,일반가구원,평일,남자,14,10~19세,60,900,0,480,1440,44.0,20,12.73
14924,14925,7차,경남,동,8697,1,대표가구원,평일,남자,36,30~39세,60,900,480,0,1420,68.5,20,14.61
14925,14926,7차,경남,동,8697,2,일반가구원,평일,여자,38,30~39세,100,1040,300,0,1440,55.2,20,14.61
14926,14927,7차,경남,동,8698,1,대표가구원,평일,여자,76,60세 이상,0,1440,0,0,1440,65.9,20,14.61
14927,14928,7차,경남,동,8699,1,대표가구원,평일,여자,28,20~29세,0,1440,0,0,1270,48.2,20,14.61
14928,14929,7차,경남,동,8700,1,대표가구원,평일,남자,59,50~59세,120,780,540,0,1440,68.0,20,14.61
14929,14930,7차,경남,동,8700,2,일반가구원,평일,여자,57,50~59세,360,1080,0,0,1220,78.4,20,14.61
14930,14931,7차,경남,동,8701,1,대표가구원,평일,남자,31,30~39세,170,1040,230,0,1440,78.3,20,14.61
14931,14932,7차,경남,동,8701,2,일반가구원,평일,여자,28,20~29세,280,1160,0,0,1440,50.8,20,14.61
14932,14933,7차,경남,동,8702,1,대표가구원,평일,여자,45,40~49세,70,880,490,0,1060,69.9,20,14.61
14933,14934,7차,경남,동,8702,2,일반가구원,평일,남자,19,10~19세,90,1160,0,190,1440,56.2,20,14.61
14934,14935,7차,경남,동,8703,1,대표가구원,평일,여자,56,50~59세,20,1420,0,0,1320,66.7,20,14.61
14935,14936,7차,경남,동,8703,2,일반가구원,평일,남자,74,60세 이상,80,610,750,0,1100,67.9,20,14.61
14936,14937,7차,경남,동,8703,3,일반가구원,평일,여자,24,20~29세,70,1010,360,0,1380,51.1,20,14.61
14937,14938,7차,경남,동,8704,1,대표가구원,평일,남자,43,40~49세,70,860,510,0,1200,62.8,20,14.61
14938,14939,7차,경남,동,8705,1,대표가구원,평일,남자,38,30~39세,60,990,290,100,1400,68.5,20,14.61
14939,14940,7차,경남,동,8705,2,일반가구원,평일,여자,38,30~39세,300,1140,0,0,1440,63.9,20,14.61
14940,14941,7차,경남,동,8706,1,대표가구원,평일,여자,48,40~49세,740,420,280,0,1300,60.1,20,14.61
14941,14942,6차,경남,동,8710,1,대표가구원,평일,남자,49,40~49세,80,980,380,0,1440,61.4,20,14.61
14942,14943,6차,경남,동,8710,2,일반가구원,평일,여자,45,40~49세,200,1000,240,0,1440,90.9,20,14.61
14943,14944,6차,경남,동,8710,3,일반가구원,평일,여자,19,10~19세,180,1140,0,120,1440,45.7,20,14.61
14944,14945,6차,경남,동,8710,4,일반가구원,평일,여자,18,10~19세,20,960,0,460,1300,61.0,20,12.73
14945,14946,6차,경남,동,8711,1,대표가구원,평일,남자,35,30~39세,60,1120,260,0,960,69.2,20,14.61
14946,14947,6차,경남,동,8711,2,일반가구원,평일,여자,33,30~39세,200,800,440,0,1440,62.7,20,14.61
14947,14948,6차,경남,동,8712,1,대표가구원,평일,남자,46,40~49세,80,920,440,0,1380,77.1,20,14.61
14948,14949,6차,경남,동,8712,2,일반가구원,평일,여자,44,40~49세,0,1440,0,0,1080,55.7,20,14.61
14949,14950,6차,경남,동,8712,3,일반가구원,평일,여자,15,10~19세,20,1020,0,400,540,46.2,20,12.73
14950,14951,6차,경남,동,8712,4,일반가구원,평일,여자,11,10~19세,40,1000,0,400,1250,51.0,30,12.73
14951,14952,6차,경남,동,8713,1,대표가구원,평일,남자,56,50~59세,40,1060,340,0,1260,58.6,20,14.61
14952,14953,6차,경남,동,8713,2,일반가구원,평일,여자,46,40~49세,40,1400,0,0,1440,58.2,20,14.61
14953,14954,6차,경남,동,8713,3,일반가구원,평일,남자,75,60세 이상,0,1440,0,0,1360,73.4,20,14.61
14954,14955,6차,경남,동,8713,4,일반가구원,평일,여자,72,60세 이상,0,1440,0,0,1440,72.5,20,14.61
14955,14956,6차,경남,동,8714,1,대표가구원,평일,남자,38,30~39세,40,1040,360,0,1340,65.5,20,14.61
14956,14957,6차,경남,동,8714,2,일반가구원,평일,여자,33,30~39세,0,1440,0,0,1170,63.9,20,14.61
14957,14958,6차,경남,동,8715,1,대표가구원,평일,남자,57,50~59세,350,740,350,0,1200,93.2,20,14.61
14958,14959,6차,경남,동,8715,2,일반가구원,평일,여자,57,50~59세,320,1000,120,0,1220,57.1,20,14.61
14959,14960,6차,경남,동,8715,3,일반가구원,평일,남자,31,30~39세,80,1000,360,0,1440,100.2,20,14.61
14960,14961,6차,경남,동,8715,4,일반가구원,평일,여자,28,20~29세,410,1030,0,0,1040,54.0,20,14.61
14961,14962,6차,경남,동,8716,1,대표가구원,평일,남자,57,50~59세,30,770,640,0,1440,65.9,20,14.61
14962,14963,6차,경남,동,8716,2,일반가구원,평일,여자,31,30~39세,160,1280,0,0,1440,61.0,20,14.61
14963,14964,6차,경남,동,8716,3,일반가구원,평일,남자,10,10~19세,20,1030,0,390,1180,32.2,30,12.73
14964,14965,6차,경남,동,8717,1,대표가구원,평일,남자,64,60세 이상,540,900,0,0,1440,79.1,20,14.61
14965,14966,6차,경남,동,8717,2,일반가구원,평일,여자,60,60세 이상,130,1310,0,0,1420,61.7,20,14.61
14966,14967,6차,경남,동,8717,3,일반가구원,평일,여자,35,30~39세,270,1170,0,0,720,69.9,20,14.61
14967,14968,6차,경남,동,8718,1,대표가구원,평일,남자,27,20~29세,400,880,160,0,980,58.9,20,14.61
14968,14969,6차,경남,동,8721,1,대표가구원,평일,여자,70,60세 이상,260,1180,0,0,1120,69.7,20,14.61
14969,14970,6차,경남,동,8722,1,대표가구원,평일,남자,51,50~59세,60,800,580,0,530,91.9,20,14.61
14970,14971,6차,경남,동,8722,2,일반가구원,평일,여자,48,40~49세,250,800,390,0,1040,56.9,20,14.61
14971,14972,6차,경남,동,8724,1,대표가구원,평일,남자,43,40~49세,1020,420,0,0,1440,77.0,20,14.61
14972,14973,6차,경남,동,8724,2,일반가구원,평일,여자,42,40~49세,90,760,590,0,1440,48.1,20,14.61
14973,14974,6차,경남,동,8724,3,일반가구원,평일,여자,13,10~19세,250,980,0,210,1000,46.3,20,12.73
14974,14975,5차,경남,동,8725,1,대표가구원,평일,남자,53,50~59세,40,820,580,0,1020,66.9,20,14.61
14975,14976,5차,경남,동,8725,2,일반가구원,평일,여자,50,50~59세,310,1130,0,0,1440,63.1,20,14.61
14976,14977,5차,경남,동,8725,3,일반가구원,평일,남자,21,20~29세,420,1020,0,0,1000,51.6,20,14.61
14977,14978,5차,경남,동,8726,1,대표가구원,평일,남자,31,30~39세,60,900,480,0,1000,91.6,20,14.61
14978,14979,5차,경남,동,8726,2,일반가구원,평일,남자,29,20~29세,30,870,540,0,1440,77.9,20,14.61
14979,14980,5차,경남,동,8727,1,대표가구원,평일,여자,44,40~49세,40,720,680,0,1110,59.2,20,14.61
14980,14981,5차,경남,동,8731,1,대표가구원,평일,남자,59,50~59세,140,1080,220,0,1340,91.6,20,14.61
14981,14982,5차,경남,동,8731,2,일반가구원,평일,여자,57,50~59세,200,1240,0,0,1380,69.0,20,14.61
14982,14983,5차,경남,동,8731,3,일반가구원,평일,남자,26,20~29세,360,1080,0,0,980,90.5,20,14.61
14983,14984,5차,경남,동,8731,4,일반가구원,평일,여자,80,60세 이상,420,1020,0,0,1120,52.9,20,14.61
14984,14985,5차,경남,동,8732,1,대표가구원,평일,여자,50,50~59세,60,960,420,0,1300,65.8,20,14.61
14985,14986,5차,경남,동,8733,1,대표가구원,평일,남자,32,30~39세,40,880,520,0,1120,78.1,20,14.61
14986,14987,5차,경남,동,8734,1,대표가구원,평일,여자,27,20~29세,20,920,500,0,1000,43.0,20,14.61
14987,14988,5차,경남,동,8735,1,대표가구원,평일,여자,45,40~49세,60,900,480,0,940,62.9,20,14.61
14988,14989,5차,경남,동,8735,3,일반가구원,평일,남자,17,10~19세,60,920,0,460,1020,101.0,20,12.73
14989,14990,5차,경남,동,8735,4,일반가구원,평일,여자,16,10~19세,400,1040,0,0,1020,92.4,20,12.73
14990,14991,5차,경남,동,8736,1,대표가구원,평일,남자,28,20~29세,230,810,400,0,1440,71.5,20,14.61
14991,14992,5차,경남,동,8737,1,대표가구원,평일,남자,64,60세 이상,50,960,430,0,1440,55.2,20,14.61
14992,14993,5차,경남,동,8738,1,대표가구원,평일,남자,31,30~39세,0,1440,0,0,880,80.4,20,14.61
14993,14994,5차,경남,동,8738,2,일반가구원,평일,여자,32,30~39세,0,1440,0,0,1180,51.7,20,14.61
14994,14995,5차,경남,동,8739,1,대표가구원,평일,남자,36,30~39세,50,900,490,0,1140,71.6,20,14.61
14995,14996,7차,경남,동,8740,1,대표가구원,평일,남자,38,30~39세,60,900,480,0,1440,36.4,20,14.61
14996,14997,7차,경남,동,8740,2,일반가구원,평일,여자,36,30~39세,0,1440,0,0,1340,55.5,20,14.61
14997,14998,7차,경남,동,8741,1,대표가구원,평일,여자,38,30~39세,720,700,20,0,1090,47.5,20,14.61
14998,14999,7차,경남,동,8742,1,대표가구원,평일,남자,74,60세 이상,240,1200,0,0,1220,65.2,20,14.61
14999,15000,7차,경남,동,8743,1,대표가구원,평일,여자,75,60세 이상,120,980,340,0,460,43.8,20,14.61
15000,15001,7차,경남,동,8744,1,대표가구원,평일,여자,80,60세 이상,0,1440,0,0,640,64.2,20,14.61
15001,15002,7차,경남,동,8745,1,대표가구원,평일,남자,37,30~39세,60,1120,260,0,1320,90.5,20,14.61
15002,15003,7차,경남,동,8745,2,일반가구원,평일,여자,34,30~39세,80,1360,0,0,1300,68.4,20,14.61
15003,15004,7차,경남,동,8746,1,대표가구원,평일,남자,53,50~59세,80,960,400,0,1360,78.1,20,14.61
15004,15005,7차,경남,동,8747,1,대표가구원,평일,남자,58,50~59세,180,1100,160,0,1440,70.9,20,14.61
15005,15006,7차,경남,동,8747,2,일반가구원,평일,여자,53,50~59세,100,1150,190,0,1380,55.5,20,14.61
15006,15007,7차,경남,동,8747,3,일반가구원,평일,여자,26,20~29세,50,1190,200,0,1360,60.8,20,14.61
15007,15008,7차,경남,동,8748,1,대표가구원,평일,남자,59,50~59세,100,840,500,0,1020,46.4,20,14.61
15008,15009,7차,경남,동,8748,2,일반가구원,평일,여자,65,60세 이상,70,840,530,0,580,76.9,20,14.61
15009,15010,7차,경남,동,8749,1,대표가구원,평일,남자,62,60세 이상,270,1170,0,0,700,63.5,20,14.61
15010,15011,7차,경남,동,8749,2,일반가구원,평일,여자,59,50~59세,60,960,420,0,1140,52.9,20,14.61
15011,15012,7차,경남,동,8750,1,대표가구원,평일,여자,79,60세 이상,110,1330,0,0,1190,50.2,20,14.61
15012,15013,7차,경남,동,8750,2,일반가구원,평일,남자,27,20~29세,320,230,890,0,420,81.3,20,14.61
15013,15014,7차,경남,동,8751,1,대표가구원,평일,남자,65,60세 이상,190,950,300,0,1200,60.8,20,14.61
15014,15015,7차,경남,동,8751,2,일반가구원,평일,여자,60,60세 이상,360,1080,0,0,1280,59.6,20,14.61
15015,15016,6차,경남,동,8757,1,대표가구원,평일,여자,40,40~49세,60,960,420,0,1360,43.8,20,14.61
15016,15017,6차,경남,동,8757,2,일반가구원,평일,남자,40,40~49세,440,840,160,0,1040,59.7,20,14.61
15017,15018,6차,경남,동,8757,3,일반가구원,평일,여자,13,10~19세,40,940,0,460,860,46.2,20,12.73
15018,15019,6차,경남,동,8758,1,대표가구원,평일,남자,64,60세 이상,420,920,100,0,1150,83.6,20,14.61
15019,15020,6차,경남,동,8758,2,일반가구원,평일,여자,61,60세 이상,260,940,240,0,1440,80.0,20,14.61
15020,15021,6차,경남,동,8759,1,대표가구원,평일,남자,66,60세 이상,80,1000,360,0,1140,86.0,20,14.61
15021,15022,6차,경남,동,8759,2,일반가구원,평일,여자,58,50~59세,240,1200,0,0,1440,54.2,20,14.61
15022,15023,6차,경남,동,8760,1,대표가구원,평일,남자,64,60세 이상,260,1180,0,0,900,70.8,20,14.61
15023,15024,6차,경남,동,8760,2,일반가구원,평일,여자,59,50~59세,160,1280,0,0,780,41.2,20,14.61
15024,15025,6차,경남,동,8761,1,대표가구원,평일,여자,49,40~49세,0,1440,0,0,1440,66.7,20,14.61
15025,15026,6차,경남,동,8761,2,일반가구원,평일,여자,19,10~19세,180,1260,0,0,1440,52.5,20,14.61
15026,15027,6차,경남,동,8761,3,일반가구원,평일,남자,16,10~19세,120,760,0,560,1440,43.7,20,12.73
15027,15028,6차,경남,동,8762,1,대표가구원,평일,남자,39,30~39세,100,980,360,0,1200,83.2,20,14.61
15028,15029,6차,경남,동,8762,2,일반가구원,평일,여자,40,40~49세,120,960,360,0,1440,48.4,20,14.61
15029,15030,6차,경남,동,8762,3,일반가구원,평일,남자,11,10~19세,60,1020,0,360,1300,48.6,30,12.73
15030,15031,6차,경남,동,8763,1,대표가구원,평일,여자,29,20~29세,0,1440,0,0,1320,46.0,20,14.61
15031,15032,6차,경남,동,8763,2,일반가구원,평일,여자,31,30~39세,130,1140,170,0,1230,58.1,20,14.61
15032,15033,6차,경남,동,8764,1,대표가구원,평일,여자,40,40~49세,130,1170,140,0,1070,55.1,20,14.61
15033,15034,6차,경남,동,8764,2,일반가구원,평일,남자,42,40~49세,90,930,420,0,620,82.5,20,14.61
15034,15035,6차,경남,동,8764,3,일반가구원,평일,남자,12,10~19세,70,960,0,410,1100,44.0,20,12.73
15035,15036,6차,경남,동,8765,1,대표가구원,평일,여자,57,50~59세,170,1140,130,0,1300,68.1,20,14.61
15036,15037,6차,경남,동,8765,2,일반가구원,평일,여자,30,30~39세,60,800,580,0,1140,47.3,20,14.61
15037,15038,6차,경남,동,8766,1,대표가구원,평일,여자,34,30~39세,340,1080,20,0,1080,60.6,20,14.61
15038,15039,6차,경남,동,8766,2,일반가구원,평일,남자,35,30~39세,20,830,590,0,1440,74.3,20,14.61
15039,15040,6차,경남,동,8767,1,대표가구원,평일,여자,33,30~39세,120,1320,0,0,1240,61.3,20,14.61
15040,15041,6차,경남,동,8767,2,일반가구원,평일,남자,36,30~39세,290,960,190,0,1210,62.5,20,14.61
15041,15042,6차,경남,동,8768,1,대표가구원,평일,여자,37,30~39세,270,1170,0,0,1160,105.6,20,14.61
15042,15043,6차,경남,동,8768,2,일반가구원,평일,남자,39,30~39세,60,940,440,0,530,49.7,20,14.61
15043,15044,7차,경남,동,8770,1,대표가구원,평일,남자,69,60세 이상,240,1200,0,0,1440,71.3,20,14.61
15044,15045,7차,경남,동,8770,2,일반가구원,평일,여자,62,60세 이상,140,1300,0,0,920,57.5,20,14.61
15045,15046,7차,경남,동,8772,1,대표가구원,평일,여자,57,50~59세,50,1390,0,0,1060,59.5,20,14.61
15046,15047,7차,경남,동,8772,2,일반가구원,평일,남자,59,50~59세,70,1060,310,0,1440,68.0,20,14.61
15047,15048,7차,경남,동,8773,1,대표가구원,평일,남자,77,60세 이상,0,1440,0,0,1440,61.4,20,14.61
15048,15049,7차,경남,동,8776,1,대표가구원,평일,남자,58,50~59세,580,860,0,0,1390,51.3,20,14.61
15049,15050,7차,경남,동,8777,1,대표가구원,평일,남자,67,60세 이상,560,880,0,0,1080,61.9,20,14.61
15050,15051,7차,경남,동,8777,2,일반가구원,평일,여자,65,60세 이상,220,1220,0,0,1260,53.4,20,14.61
15051,15052,7차,경남,동,8778,1,대표가구원,평일,남자,45,40~49세,140,680,620,0,1360,88.5,20,14.61
15052,15053,7차,경남,동,8778,2,일반가구원,평일,여자,78,60세 이상,340,1100,0,0,360,48.6,20,14.61
15053,15054,7차,경남,동,8779,1,대표가구원,평일,남자,69,60세 이상,480,960,0,0,1440,74.7,20,14.61
15054,15055,7차,경남,동,8779,2,일반가구원,평일,여자,65,60세 이상,200,1240,0,0,1240,62.4,20,14.61
15055,15056,7차,경남,동,8780,1,대표가구원,평일,남자,80,60세 이상,180,1260,0,0,780,51.4,20,14.61
15056,15057,7차,경남,동,8780,2,일반가구원,평일,여자,80,60세 이상,0,1440,0,0,730,56.0,20,14.61
